"","fb_post_id","Topic_page","Topic","likes","comments","shares"
"4145","10158765429627342","General","General",9,0,6
"4146","10158762595672342","General","General",29,0,14
"4147","10158762571462342","General","General",47,1,23
"4148","10158753859002342","General","General",33,15,12
"4149","10158750734137342","General","General",14,1,5
"4150","10158747948697342","General","General",8,0,1
"4151","10158747944532342","General","General",16,4,9
"4152","10158745040952342","General","General",17,0,14
"4153","10158742327137342","General","General",43,0,19
"4154","10158739680152342","General","General",10,0,8
"4155","10158731939142342","General","General",11,0,2
"4156","10158731950722342","General","General",7,2,3
"4157","10158730804882342","General","General",53,2,41
"4158","10158726120487342","General","General",8,0,0
"4159","10158725216187342","General","General",14,1,5
"4160","10158722403447342","General","General",35,0,29
"4161","10158722398792342","General","General",15,0,2
"4162","10158719833807342","General","General",25,1,10
"4163","10158716883097342","General","General",17,5,1
"4164","10158714905947342","General","General",11,0,11
"4165","10158714686037342","General","General",8,0,4
"4166","10158714005562342","General","General",9,0,7
"4167","10158711581802342","General","General",13,0,3
"4168","10158711575912342","General","General",0,0,0
"4169","10158709062917342","General","General",76,8,31
"4170","10158708652432342","General","General",12,0,1
"4171","10158705202197342","General","General",14,0,0
"4172","10158702396382342","General","General",20,2,5
"4173","10158699504622342","General","General",26,1,9
"4174","10158694163067342","General","General",65,0,51
"4175","10158693696327342","General","General",7,0,7
"4176","10158690735782342","General","General",8,1,2
"4177","10158690726157342","General","General",8,0,0
"4178","10158686198367342","General","General",34,2,15
"4179","10158686183107342","General","General",83,1,51
"4180","10158680586507342","General","General",11,0,0
"4181","10158677934132342","General","General",15,0,7
"4182","10158677791377342","General","General",3,0,0
"4183","10158674459507342","General","General",35,3,12
"4184","10158672733917342","General","General",13,0,2
"4185","10158671490687342","General","General",14,0,5
"4186","10158666016547342","General","General",15,0,5
"4187","10158665723402342","General","General",1,0,0
"4188","10158665316267342","General","General",8,0,0
"4189","10158663180317342","General","General",6,0,1
"4190","10158662405647342","General","General",48,3,30
"4191","10158659168687342","General","General",3,0,3
"4192","10158656654102342","General","General",4,0,1
"4193","10158656629752342","General","General",32,2,22
"4194","10158655854847342","General","General",42,1,22
"4195","10158650204912342","General","General",7,0,1
"4196","10158649290747342","General","General",6,0,0
"4197","10158646725242342","General","General",34,4,20
"4198","10158646247037342","General","General",12,0,1
"4199","10158645991067342","General","General",6,0,3
"4200","10158644673102342","General","General",43,2,20
"4201","10158642966992342","General","General",3,0,1
"4202","10158640029892342","General","General",53,14,34
"4203","10158640006277342","General","General",44,0,24
"4204","10158635467127342","General","General",14,2,4
"4205","10158634917422342","General","General",48,2,17
"4206","10158632081042342","General","General",11,0,3
"4207","10158625656862342","General","General",12,1,2
"4208","10158619206527342","General","General",16,0,12
"4209","10158619000932342","General","General",67,9,28
"4210","10158615504947342","General","General",10,1,11
"4211","10158608583892342","General","General",15,0,4
"4212","10158608576147342","General","General",16,3,13
"4213","10158602257227342","General","General",16,0,5
"4214","10158601967382342","General","General",50,2,26
"4215","10158596778277342","General","General",50,17,11
"4216","10158590393617342","General","General",35,3,14
"4217","10158589578002342","General","General",35,5,14
"4218","10158586925092342","General","General",34,0,3
"4219","10158586219787342","General","General",241,61,251
"4220","10158585040102342","General","General",16,0,11
"4221","10158582964512342","General","General",16,1,7
"4222","10158583233777342","General","General",35,0,27
"4223","10158582935792342","General","General",25,0,10
"4224","10158577097052342","General","General",27,0,22
"4225","10158576126487342","General","General",29,3,17
"4226","10158576113217342","General","General",29,3,8
"4227","10158572186387342","General","Climate Change",45,3,13
"4228","10158567885287342","General","General",42,0,24
"4229","10158561794792342","General","General",70,19,187
"4230","10158560944917342","General","General",40,4,13
"4231","10158558004047342","General","General",76,11,200
"4232","10158557988692342","General","General",46,0,60
"4233","10158551685057342","General","General",20,2,19
"4234","10158548245682342","General","General",33,4,19
"4235","10158544826897342","General","General",49,18,98
"4236","10158542377467342","General","General",61,39,43
"4237","10158542371907342","General","General",4,0,1
"4238","10158538778717342","General","General",161,6,227
"4239","10158537968787342","General","General",34,2,25
"4240","10158535674102342","General","General",47,0,23
"4241","10158534700692342","General","General",15,2,6
"4242","10158531777442342","General","General",20,1,4
"4243","10158528218412342","General","General",26,1,5
"4244","10158527846312342","General","General",9,0,4
"4245","10158523371702342","General","General",73,0,70
"4246","10158520169582342","General","General",30,4,9
"4247","10158519615332342","General","General",14,1,9
"4248","10158519129817342","General","General",31,5,16
"4249","10158516805572342","General","General",10,0,1
"4250","10158516141912342","General","General",22,0,5
"4251","10158513591297342","General","General",11,0,4
"4252","10158513305057342","General","General",42,0,19
"4253","10158512846312342","General","General",97,3,44
"4254","10158510406297342","General","General",41,4,20
"4255","10158509906592342","General","General",33,10,30
"4256","10158509534012342","General","General",19,0,4
"4257","10158506424527342","General","General",20,0,11
"4258","10158501783242342","General","General",46,4,21
"4259","10158501773372342","General","General",33,2,6
"4260","10158501727872342","General","General",49,10,32
"4261","10158497535372342","General","General",24,18,11
"4262","10158496954282342","General","General",26,4,7
"4263","10158493806357342","General","General",126,13,89
"4264","10158490856562342","General","General",60,1,64
"4265","10158489785697342","General","General",15,0,7
"4266","10158486087917342","General","General",3,1,0
"4267","10158486074782342","General","General",48,35,54
"4268","10158482393892342","General","General",88,2,71
"4269","10158482383342342","General","General",19,1,16
"4270","10158478937642342","General","General",19,0,23
"4271","10158476792647342","General","General",11,0,1
"4272","10158475207477342","General","General",30,2,11
"4273","10158472589867342","General","General",36,11,8
"4274","10158471382257342","General","General",64,7,85
"4275","10158467456507342","General","General",34,0,23
"4276","10158467448792342","General","General",32,0,10
"4277","10158464772872342","General","General",19,0,7
"4278","10158463926282342","General","General",25,0,15
"4279","10158461109152342","General","General",40,1,53
"4280","10158460831102342","General","General",29,1,10
"4281","10158460138957342","General","General",15,0,0
"4282","10158460125342342","General","General",47,5,33
"4283","10158457614477342","General","General",43,4,26
"4284","10158456490762342","General","General",18,1,10
"4285","10158453538032342","General","General",84,9,59
"4286","10158452753912342","General","General",24,1,15
"4287","10158448622482342","General","General",25,0,18
"4288","10158448935482342","General","General",88,10,48
"4289","10158448496527342","General","General",79,20,124
"4290","10158447028132342","General","General",26,3,11
"4291","10158446995932342","General","General",40,10,18
"4292","10158445467037342","General","General",20,1,9
"4293","10158442411972342","General","General",23,1,18
"4294","10158442476622342","General","General",31,0,17
"4295","10158440926537342","General","General",18,3,12
"4296","10158440053622342","General","General",56,0,50
"4297","10158437718927342","General","General",7,0,0
"4298","10158436563477342","General","General",33,4,15
"4299","10158435794577342","General","General",4,1,5
"4300","10158433336852342","General","General",29,5,14
"4301","10158432695642342","General","General",70,2,47
"4302","10158431768317342","General","General",39,0,14
"4303","10158429024122342","General","General",42,3,17
"4304","10158428742362342","General","General",111,1,31
"4305","10158427644122342","General","General",50,1,25
"4306","10158427268637342","General","General",37,0,13
"4307","10158423559052342","General","General",104,8,118
"4308","10158419125612342","General","General",35,10,49
"4309","10158419099092342","General","General",68,4,72
"4310","10158414512857342","General","General",37,7,21
"4311","10158414477002342","General","General",31,1,14
"4312","10158410737677342","General","General",24,12,11
"4313","10158408074672342","General","General",25,0,9
